timeofcapture,humidity,hvaccycleon,mode,month,temperature,timetotarget
2020-07-27 09:30:00.000+0000,44.92,false,Hvac,7,23.13,0
2020-07-27 09:15:00.000+0000,44.42,false,Hvac,7,23.18,0
2020-07-27 09:00:00.000+0000,44.61,false,Hvac,7,23.2,0
2020-07-27 08:45:00.000+0000,44.33,false,Hvac,7,23.18,0
2020-07-27 08:30:00.000+0000,44.75,false,Hvac,7,23.08,0
2020-07-27 08:15:00.000+0000,45.04,false,Hvac,7,23.14,0
2020-07-27 08:00:00.000+0000,45.52,false,Hvac,7,23.22,0
2020-07-27 07:45:00.000+0000,46.35,false,Hvac,7,23.3,0
2020-07-27 07:30:00.000+0000,47.42,false,Hvac,7,23.42,0
2020-07-27 07:15:00.000+0000,48.34,false,Hvac,7,23.53,0
2020-07-27 07:00:00.000+0000,49.91,false,Hvac,7,23.7,0
2020-07-27 06:45:00.000+0000,50.28,false,Hvac,7,23.83,0
2020-07-27 06:30:00.000+0000,53.57,false,Hvac,7,23.81,0
2020-07-27 06:15:00.000+0000,54.3,false,Hvac,7,23.56,0
2020-07-27 06:00:00.000+0000,49.48,false,Hvac,7,23.25,0
2020-07-26 17:45:00.000+0000,45.32,false,Hvac,7,23.47,0
2020-07-26 17:30:00.000+0000,45.27,false,Hvac,7,23.63,0
2020-07-26 17:15:00.000+0000,46.28,false,Hvac,7,23.69,0
2020-07-26 17:00:00.000+0000,48.61,false,Hvac,7,23.74,0
2020-07-26 16:45:00.000+0000,44.49,false,Hvac,7,21.7,0
2020-07-26 16:30:00.000+0000,43.62,false,Hvac,7,21.56,0
2020-07-26 16:15:00.000+0000,43.69,false,Hvac,7,21.75,0
2020-07-26 16:00:00.000+0000,43.7,false,Hvac,7,21.95,0
2020-07-26 15:45:00.000+0000,43.72,false,Hvac,7,22.13,0
2020-07-26 15:30:00.000+0000,43.81,false,Hvac,7,22.41,0
2020-07-26 15:15:00.000+0000,44.33,false,Hvac,7,22.62,0
2020-07-26 15:00:00.000+0000,44.77,false,Hvac,7,22.76,0
2020-07-26 14:45:00.000+0000,45.25,false,Hvac,7,22.96,0
2020-07-26 14:30:00.000+0000,46.52,false,Hvac,7,23.25,0
2020-07-26 14:15:00.000+0000,45.67,false,Hvac,7,23.28,0
2020-07-26 14:00:00.000+0000,45.73,false,Hvac,7,23.32,0
2020-07-26 13:45:00.000+0000,46.23,false,Hvac,7,23.36,0
2020-07-26 13:30:00.000+0000,46.28,false,Hvac,7,23.17,0
2020-07-26 13:15:00.000+0000,45.95,false,Hvac,7,23.12,0
2020-07-26 13:00:00.000+0000,46.91,false,Hvac,7,23.37,0
2020-07-26 12:45:00.000+0000,45.78,false,Hvac,7,23.29,0
2020-07-26 12:30:00.000+0000,44.56,false,Hvac,7,23.06,0
2020-07-26 12:15:00.000+0000,44.11,false,Hvac,7,22.98,0
2020-07-26 12:00:00.000+0000,44.3,false,Hvac,7,23.23,0
2020-07-26 11:45:00.000+0000,44.58,false,Hvac,7,23.38,0
2020-07-26 11:30:00.000+0000,44.98,false,Hvac,7,23.47,0
2020-07-26 11:15:00.000+0000,45.3,false,Hvac,7,23.43,0
2020-07-26 11:00:00.000+0000,44.43,false,Hvac,7,23.43,0
2020-07-26 10:45:00.000+0000,44.06,false,Hvac,7,23.42,0
2020-07-26 10:30:00.000+0000,44.15,false,Hvac,7,23.3,0
2020-07-26 10:15:00.000+0000,43.5,false,Hvac,7,23.24,0
2020-07-26 10:00:00.000+0000,43.55,false,Hvac,7,23.28,0
2020-07-26 09:45:00.000+0000,44.1,false,Hvac,7,23.38,0
2020-07-26 09:30:00.000+0000,43.69,false,Hvac,7,23.34,0
2020-07-26 09:15:00.000+0000,44.25,false,Hvac,7,23.33,0
2020-07-26 09:00:00.000+0000,43.58,false,Hvac,7,23.2,0
2020-07-26 08:45:00.000+0000,43.78,false,Hvac,7,23.09,0
2020-07-26 08:30:00.000+0000,43.38,false,Hvac,7,23.01,0
2020-07-26 08:15:00.000+0000,43.38,false,Hvac,7,23.02,0
2020-07-26 08:00:00.000+0000,43.77,false,Hvac,7,22.98,0
2020-07-26 07:45:00.000+0000,43.62,false,Hvac,7,23.06,0
2020-07-26 07:30:00.000+0000,43.73,false,Hvac,7,23.1,0
2020-07-26 07:15:00.000+0000,43.77,false,Hvac,7,23.14,0
2020-07-26 07:00:00.000+0000,43.88,false,Hvac,7,23.16,0
2020-07-26 06:45:00.000+0000,44.14,false,Hvac,7,23.2,0
2020-07-26 06:30:00.000+0000,44.31,false,Hvac,7,23.24,0
2020-07-26 06:15:00.000+0000,44.41,false,Hvac,7,23.35,0
2020-07-26 06:00:00.000+0000,44.81,false,Hvac,7,23.43,0
2020-07-25 17:45:00.000+0000,44.49,false,Hvac,7,22.09,0
2020-07-25 17:30:00.000+0000,44.76,false,Hvac,7,21.97,0
2020-07-25 17:15:00.000+0000,44.47,false,Hvac,7,21.93,0
2020-07-25 17:00:00.000+0000,45.29,false,Hvac,7,22.04,0
2020-07-25 16:45:00.000+0000,49.43,false,Hvac,7,23.14,0
2020-07-25 16:30:00.000+0000,49,false,Hvac,7,23.11,0
2020-07-25 16:15:00.000+0000,48.7,false,Hvac,7,23.02,0
2020-07-25 16:00:00.000+0000,48.42,false,Hvac,7,23.02,0
2020-07-25 15:45:00.000+0000,50.33,false,Hvac,7,23.2,0
2020-07-25 15:30:00.000+0000,51.98,false,Hvac,7,23.45,0
2020-07-25 15:15:00.000+0000,52.45,false,Hvac,7,23.33,0
2020-07-25 15:00:00.000+0000,51.66,false,Hvac,7,23.3,0
2020-07-25 14:45:00.000+0000,50.65,false,Hvac,7,23.28,0
2020-07-25 14:30:00.000+0000,49.61,false,Hvac,7,23.26,0
2020-07-25 14:15:00.000+0000,48.6,false,Hvac,7,23.2,0
2020-07-25 14:00:00.000+0000,47.19,false,Hvac,7,23.04,0
2020-07-25 13:45:00.000+0000,47.41,false,Hvac,7,23.08,0
2020-07-25 13:30:00.000+0000,49.19,false,Hvac,7,23.27,0
2020-07-25 13:15:00.000+0000,48.09,false,Hvac,7,23.29,0
2020-07-25 13:00:00.000+0000,46.81,false,Hvac,7,23.13,0
2020-07-25 12:45:00.000+0000,46.34,false,Hvac,7,22.89,0
2020-07-25 12:30:00.000+0000,45.78,false,Hvac,7,22.76,0
2020-07-25 12:15:00.000+0000,46.61,false,Hvac,7,23.05,0
2020-07-25 12:00:00.000+0000,46.76,false,Hvac,7,23.35,0
2020-07-25 11:45:00.000+0000,45.57,false,Hvac,7,23.34,0
2020-07-25 11:30:00.000+0000,45.16,false,Hvac,7,23.2,0
2020-07-25 11:15:00.000+0000,44.48,false,Hvac,7,22.87,0
2020-07-25 11:00:00.000+0000,44.25,false,Hvac,7,22.77,0
2020-07-25 10:45:00.000+0000,44.51,false,Hvac,7,22.82,0
2020-07-25 10:30:00.000+0000,44.64,false,Hvac,7,23.01,0
2020-07-25 10:15:00.000+0000,45.21,false,Hvac,7,23.37,0
2020-07-25 10:00:00.000+0000,45.2,false,Hvac,7,23.12,0
2020-07-25 09:45:00.000+0000,44.41,false,Hvac,7,22.79,0
2020-07-25 09:30:00.000+0000,44.17,false,Hvac,7,22.86,0
2020-07-25 09:15:00.000+0000,44.56,false,Hvac,7,22.93,0
2020-07-25 09:00:00.000+0000,46.49,false,Hvac,7,22.81,0
2020-07-25 08:45:00.000+0000,46.6,false,Hvac,7,22.63,0
2020-07-25 08:30:00.000+0000,44.77,false,Hvac,7,22.5,0
2020-07-25 08:15:00.000+0000,44.96,false,Hvac,7,22.52,0
2020-07-25 08:00:00.000+0000,45.68,false,Hvac,7,22.62,0
2020-07-25 07:45:00.000+0000,46.92,false,Hvac,7,22.63,0
2020-07-25 07:30:00.000+0000,47.4,false,Hvac,7,22.6,0
2020-07-25 07:15:00.000+0000,46.83,false,Hvac,7,22.5,0
2020-07-25 07:00:00.000+0000,45.56,false,Hvac,7,22.33,0
2020-07-25 06:45:00.000+0000,44.81,false,Hvac,7,22.25,0
2020-07-25 06:30:00.000+0000,44.87,false,Hvac,7,22.27,0
2020-07-25 06:15:00.000+0000,45.05,false,Hvac,7,22.23,0
2020-07-25 06:00:00.000+0000,44.4,false,Hvac,7,22.1,0
2020-07-24 17:45:00.000+0000,46.05,false,Hvac,7,23.16,0
2020-07-24 17:30:00.000+0000,46.73,false,Hvac,7,23.12,0
2020-07-24 17:15:00.000+0000,47.29,false,Hvac,7,23.05,0
2020-07-24 17:00:00.000+0000,47.35,false,Hvac,7,23.09,0
2020-07-24 16:45:00.000+0000,47.34,false,Hvac,7,22.63,0
2020-07-24 16:30:00.000+0000,46.24,false,Hvac,7,22.59,0
2020-07-24 16:15:00.000+0000,45.66,false,Hvac,7,22.54,0
2020-07-24 16:00:00.000+0000,44.85,false,Hvac,7,22.31,0
2020-07-24 15:45:00.000+0000,44.23,false,Hvac,7,22.38,0
2020-07-24 15:30:00.000+0000,44.77,false,Hvac,7,22.73,0
2020-07-24 15:15:00.000+0000,46.04,false,Hvac,7,23.13,0
2020-07-24 15:00:00.000+0000,45.43,false,Hvac,7,23.26,0
2020-07-24 14:45:00.000+0000,44.53,false,Hvac,7,23,0
2020-07-24 14:30:00.000+0000,43.49,false,Hvac,7,22.72,0
2020-07-24 14:15:00.000+0000,44.54,false,Hvac,7,22.88,0
2020-07-24 14:00:00.000+0000,45.13,false,Hvac,7,23.03,0
2020-07-24 13:45:00.000+0000,43.81,false,Hvac,7,22.9,0
2020-07-24 13:30:00.000+0000,43.13,false,Hvac,7,22.93,0
2020-07-24 13:15:00.000+0000,43.3,false,Hvac,7,23.08,0
2020-07-24 13:00:00.000+0000,43.03,false,Hvac,7,23.26,0
2020-07-24 12:45:00.000+0000,43.25,false,Hvac,7,23.41,0
2020-07-24 12:30:00.000+0000,43.53,false,Hvac,7,23.52,0
2020-07-24 12:15:00.000+0000,43.96,false,Hvac,7,23.65,0
2020-07-24 12:00:00.000+0000,44.51,false,Hvac,7,23.92,0
2020-07-24 11:45:00.000+0000,46.28,false,Hvac,7,24.33,0
2020-07-24 11:30:00.000+0000,46.3,false,Hvac,7,24.43,0
2020-07-24 11:15:00.000+0000,44.3,false,Hvac,7,24.29,0
2020-07-24 11:00:00.000+0000,44.6,false,Hvac,7,24.3,0
2020-07-24 10:45:00.000+0000,44.45,false,Hvac,7,24.45,0
2020-07-24 10:30:00.000+0000,44.2,false,Hvac,7,24.42,0
2020-07-24 10:15:00.000+0000,45.71,false,Hvac,7,24.69,0
2020-07-24 10:00:00.000+0000,47.18,false,Hvac,7,24.69,0
2020-07-24 09:45:00.000+0000,47.3,false,Hvac,7,24.7,0
2020-07-24 09:30:00.000+0000,48.48,false,Hvac,7,24.66,0
2020-07-24 09:15:00.000+0000,48.66,false,Hvac,7,24.48,0
2020-07-24 09:00:00.000+0000,49.46,false,Hvac,7,24.36,0
2020-07-24 08:45:00.000+0000,48.62,false,Hvac,7,24.16,0
2020-07-24 08:30:00.000+0000,47.78,false,Hvac,7,23.97,0
2020-07-24 08:15:00.000+0000,47.2,false,Hvac,7,23.81,0
2020-07-24 08:00:00.000+0000,46.5,false,Hvac,7,23.63,0
2020-07-24 07:45:00.000+0000,46.25,false,Hvac,7,23.26,0
2020-07-24 07:30:00.000+0000,45.43,false,Hvac,7,23.06,0
2020-07-24 07:15:00.000+0000,46.28,false,Hvac,7,23.19,0
2020-07-24 07:00:00.000+0000,47.46,false,Hvac,7,23.37,0
2020-07-24 06:45:00.000+0000,47.42,false,Hvac,7,23.29,0
2020-07-24 06:30:00.000+0000,46.58,false,Hvac,7,23.12,0
2020-07-24 06:15:00.000+0000,45.65,false,Hvac,7,23.02,0
2020-07-24 06:00:00.000+0000,45.11,false,Hvac,7,23.03,0
2020-07-23 17:45:00.000+0000,47.46,false,Hvac,7,22.74,0
2020-07-23 17:30:00.000+0000,47.17,false,Hvac,7,22.37,0
2020-07-23 17:15:00.000+0000,45.55,false,Hvac,7,21.97,0
2020-07-23 17:00:00.000+0000,44.85,false,Hvac,7,21.8,0
2020-07-23 16:45:00.000+0000,49.54,false,Hvac,7,22.77,0
2020-07-23 16:30:00.000+0000,49.2,false,Hvac,7,22.82,0
2020-07-23 16:15:00.000+0000,48.92,false,Hvac,7,22.86,0
2020-07-23 16:00:00.000+0000,48.81,false,Hvac,7,22.86,0
2020-07-23 15:45:00.000+0000,48.64,false,Hvac,7,22.86,0
2020-07-23 15:30:00.000+0000,48.96,false,Hvac,7,22.83,0
2020-07-23 15:15:00.000+0000,49.05,false,Hvac,7,22.75,0
2020-07-23 15:00:00.000+0000,48.25,false,Hvac,7,22.77,0
2020-07-23 14:45:00.000+0000,47.66,false,Hvac,7,22.73,0
2020-07-23 14:30:00.000+0000,46.93,false,Hvac,7,22.72,0
2020-07-23 14:15:00.000+0000,45.41,false,Hvac,7,22.53,0
2020-07-23 14:00:00.000+0000,45.35,false,Hvac,7,22.57,0
2020-07-23 13:45:00.000+0000,47.58,false,Hvac,7,23,0
2020-07-23 13:30:00.000+0000,47.63,false,Hvac,7,23.12,0
2020-07-23 13:15:00.000+0000,46.64,false,Hvac,7,22.98,0
2020-07-23 13:00:00.000+0000,45.93,false,Hvac,7,22.9,0
2020-07-23 12:45:00.000+0000,45.07,false,Hvac,7,22.7,0
2020-07-23 12:30:00.000+0000,44.86,false,Hvac,7,22.68,0
2020-07-23 12:15:00.000+0000,46.38,false,Hvac,7,23.1,0
2020-07-23 12:00:00.000+0000,46.43,false,Hvac,7,23.23,0
2020-07-23 11:45:00.000+0000,45.88,false,Hvac,7,23.08,0
2020-07-23 11:30:00.000+0000,45.28,false,Hvac,7,22.95,0
2020-07-23 11:15:00.000+0000,44.16,false,Hvac,7,22.73,0
2020-07-23 11:00:00.000+0000,43.87,false,Hvac,7,22.83,0
2020-07-23 10:45:00.000+0000,44.89,false,Hvac,7,23.03,0
2020-07-23 10:30:00.000+0000,44.4,false,Hvac,7,22.87,0
2020-07-23 10:15:00.000+0000,43.73,false,Hvac,7,22.8,0
2020-07-23 10:00:00.000+0000,44.57,false,Hvac,7,22.92,0
2020-07-23 09:45:00.000+0000,45.73,false,Hvac,7,23.04,0
2020-07-23 09:30:00.000+0000,47.68,false,Hvac,7,23.16,0
2020-07-23 09:15:00.000+0000,48.26,false,Hvac,7,23.14,0
2020-07-23 09:00:00.000+0000,47.48,false,Hvac,7,22.95,0
2020-07-23 08:45:00.000+0000,46.78,false,Hvac,7,22.74,0
2020-07-23 08:30:00.000+0000,45.78,false,Hvac,7,22.57,0
2020-07-23 08:15:00.000+0000,46.7,false,Hvac,7,22.73,0
2020-07-23 08:00:00.000+0000,48.72,false,Hvac,7,23.07,0
2020-07-23 07:45:00.000+0000,48.42,false,Hvac,7,23.08,0
2020-07-23 07:30:00.000+0000,47.34,false,Hvac,7,22.98,0
2020-07-23 07:15:00.000+0000,46.88,false,Hvac,7,22.62,0
2020-07-23 07:00:00.000+0000,45.41,false,Hvac,7,22.55,0
2020-07-23 06:45:00.000+0000,45.76,false,Hvac,7,22.8,0
2020-07-23 06:30:00.000+0000,47.15,false,Hvac,7,23.08,0
2020-07-23 06:15:00.000+0000,49.69,false,Hvac,7,23.27,0
2020-07-23 06:00:00.000+0000,48.71,false,Hvac,7,23.07,0
2020-07-22 17:45:00.000+0000,47.75,false,Hvac,7,22.33,0
2020-07-22 17:30:00.000+0000,48.24,false,Hvac,7,22.25,0
2020-07-22 17:15:00.000+0000,49.89,false,Hvac,7,22.34,0
2020-07-22 17:00:00.000+0000,49.52,false,Hvac,7,22.22,0
2020-07-22 16:45:00.000+0000,48.62,false,Hvac,7,22.13,0
2020-07-22 16:30:00.000+0000,48.36,false,Hvac,7,22.08,0
2020-07-22 16:15:00.000+0000,48.05,false,Hvac,7,22.05,0
2020-07-22 16:00:00.000+0000,48.22,false,Hvac,7,22.1,0
2020-07-22 15:45:00.000+0000,47.95,false,Hvac,7,22.14,0
2020-07-22 15:30:00.000+0000,47.21,false,Hvac,7,22.16,0
2020-07-22 15:15:00.000+0000,49.45,false,Hvac,7,22.13,0
2020-07-22 15:00:00.000+0000,46.22,false,Hvac,7,22.1,0
2020-07-22 14:45:00.000+0000,45.27,false,Hvac,7,21.96,0
2020-07-22 14:30:00.000+0000,44.43,false,Hvac,7,21.71,0
2020-07-22 14:15:00.000+0000,44.62,false,Hvac,7,21.73,0
2020-07-22 14:00:00.000+0000,45.1,false,Hvac,7,21.93,0
2020-07-22 13:45:00.000+0000,46.91,false,Hvac,7,22.22,0
2020-07-22 13:30:00.000+0000,46.24,false,Hvac,7,22.15,0
2020-07-22 13:15:00.000+0000,45.38,false,Hvac,7,21.98,0
2020-07-22 13:00:00.000+0000,45.12,false,Hvac,7,21.99,0
2020-07-22 12:45:00.000+0000,45.42,false,Hvac,7,22.27,0
2020-07-22 12:30:00.000+0000,44.43,false,Hvac,7,22.13,0
2020-07-22 12:15:00.000+0000,43.46,false,Hvac,7,21.9,0
2020-07-22 12:00:00.000+0000,43.39,false,Hvac,7,21.99,0
2020-07-22 11:45:00.000+0000,43.69,false,Hvac,7,22.12,0
2020-07-22 11:30:00.000+0000,43.82,false,Hvac,7,22.25,0
2020-07-22 11:15:00.000+0000,44,false,Hvac,7,22.32,0
2020-07-22 11:00:00.000+0000,44.33,false,Hvac,7,22.49,0
2020-07-22 10:45:00.000+0000,44.84,false,Hvac,7,22.58,0
2020-07-22 10:30:00.000+0000,45.3,false,Hvac,7,22.64,0
2020-07-22 10:15:00.000+0000,46.2,false,Hvac,7,22.66,0
2020-07-22 10:00:00.000+0000,45.94,false,Hvac,7,22.6,0
2020-07-22 09:45:00.000+0000,45.5,false,Hvac,7,22.47,0
2020-07-22 09:30:00.000+0000,46.27,false,Hvac,7,22.61,0
2020-07-22 09:15:00.000+0000,45.74,false,Hvac,7,22.4,0
2020-07-22 09:00:00.000+0000,45.5,false,Hvac,7,22.23,0
2020-07-22 08:45:00.000+0000,45.75,false,Hvac,7,22.3,0
2020-07-22 08:30:00.000+0000,46.33,false,Hvac,7,22.37,0
2020-07-22 08:15:00.000+0000,47.58,false,Hvac,7,22.49,0
2020-07-22 08:00:00.000+0000,47.24,false,Hvac,7,22.54,0
2020-07-22 07:45:00.000+0000,44.93,false,Hvac,7,22.35,0
2020-07-22 07:30:00.000+0000,45.51,false,Hvac,7,22.19,0
2020-07-22 07:15:00.000+0000,45.46,false,Hvac,7,22.19,0
2020-07-22 07:00:00.000+0000,45.85,false,Hvac,7,22.34,0
2020-07-22 06:45:00.000+0000,46.64,false,Hvac,7,22.56,0
2020-07-22 06:30:00.000+0000,48.44,false,Hvac,7,22.68,0
2020-07-22 06:15:00.000+0000,47.36,false,Hvac,7,22.44,0
2020-07-22 06:00:00.000+0000,46.78,false,Hvac,7,22.51,0
2020-07-21 17:45:00.000+0000,49.28,false,Hvac,7,22.62,0
2020-07-21 17:30:00.000+0000,49.33,false,Hvac,7,22.45,0
2020-07-21 17:15:00.000+0000,48.54,false,Hvac,7,22.35,0
2020-07-21 17:00:00.000+0000,46.9,false,Hvac,7,22.13,0
2020-07-21 16:45:00.000+0000,44.92,false,Hvac,7,21.67,0
2020-07-21 16:30:00.000+0000,45.48,false,Hvac,7,21.94,0
2020-07-21 16:15:00.000+0000,46.37,false,Hvac,7,22.18,0
2020-07-21 16:00:00.000+0000,48.19,false,Hvac,7,22.52,0
2020-07-21 15:45:00.000+0000,50.26,false,Hvac,7,22.78,0
2020-07-21 15:30:00.000+0000,49.08,false,Hvac,7,22.76,0
2020-07-21 15:15:00.000+0000,47.83,false,Hvac,7,22.65,0
2020-07-21 15:00:00.000+0000,46.34,false,Hvac,7,22.51,0
2020-07-21 14:45:00.000+0000,47.06,false,Hvac,7,22.73,0
2020-07-21 14:30:00.000+0000,48.52,false,Hvac,7,23.02,0
2020-07-21 14:15:00.000+0000,50.62,false,Hvac,7,23.3,0
2020-07-21 14:00:00.000+0000,54.16,false,Hvac,7,23.48,0
2020-07-21 13:45:00.000+0000,52.73,false,Hvac,7,23.39,0
2020-07-21 13:30:00.000+0000,51.56,false,Hvac,7,23.2,0
2020-07-21 13:15:00.000+0000,50.43,false,Hvac,7,23.21,0
2020-07-21 13:00:00.000+0000,50.13,false,Hvac,7,23.19,0
2020-07-21 12:45:00.000+0000,50.42,false,Hvac,7,23.19,0
2020-07-21 12:30:00.000+0000,50.57,false,Hvac,7,23.14,0
2020-07-21 12:15:00.000+0000,50.47,false,Hvac,7,23.12,0
2020-07-21 12:00:00.000+0000,48.74,false,Hvac,7,23,0
2020-07-21 11:45:00.000+0000,48.07,false,Hvac,7,22.89,0
2020-07-21 11:30:00.000+0000,49.42,false,Hvac,7,23.08,0
2020-07-21 11:15:00.000+0000,51.9,false,Hvac,7,23.38,0
2020-07-21 11:00:00.000+0000,50.32,false,Hvac,7,23.27,0
2020-07-21 10:45:00.000+0000,50.58,false,Hvac,7,22.87,0
2020-07-21 10:30:00.000+0000,49.78,false,Hvac,7,22.62,0
2020-07-21 10:15:00.000+0000,49.88,false,Hvac,7,22.5,0
2020-07-21 10:00:00.000+0000,49.03,false,Hvac,7,22.55,0
2020-07-21 09:45:00.000+0000,44.12,false,Hvac,7,21.4,0
2020-07-21 09:30:00.000+0000,47.48,false,Hvac,7,22.53,0
2020-07-21 09:15:00.000+0000,46.76,false,Hvac,7,22.39,0
2020-07-21 09:00:00.000+0000,46.25,false,Hvac,7,22.37,0
2020-07-21 08:45:00.000+0000,45.72,false,Hvac,7,22.33,0
2020-07-21 08:30:00.000+0000,45.01,false,Hvac,7,22.11,0
2020-07-21 08:15:00.000+0000,43.96,false,Hvac,7,21.9,0
2020-07-21 08:00:00.000+0000,44.26,false,Hvac,7,22.03,0
2020-07-21 07:45:00.000+0000,44.73,false,Hvac,7,22.15,0
2020-07-21 07:30:00.000+0000,45.78,false,Hvac,7,22.21,0
2020-07-21 07:15:00.000+0000,46.13,false,Hvac,7,22.19,0
2020-07-21 07:00:00.000+0000,45.3,false,Hvac,7,22.15,0
2020-07-21 06:45:00.000+0000,45.49,false,Hvac,7,22.25,0
2020-07-21 06:30:00.000+0000,45.64,false,Hvac,7,22.34,0
2020-07-21 06:15:00.000+0000,46.56,false,Hvac,7,22.57,0
2020-07-21 06:00:00.000+0000,47.22,false,Hvac,7,22.73,0
2020-07-20 17:45:00.000+0000,47.19,false,Hvac,7,23.56,0
2020-07-20 17:30:00.000+0000,48.93,false,Hvac,7,23.54,0
2020-07-20 17:15:00.000+0000,49.89,false,Hvac,7,23.43,0
2020-07-20 17:00:00.000+0000,51.57,false,Hvac,7,23.32,0
2020-07-20 16:45:00.000+0000,48.38,false,Hvac,7,23.75,0
2020-07-20 16:30:00.000+0000,48.18,false,Hvac,7,23.69,0
2020-07-20 16:15:00.000+0000,47.62,false,Hvac,7,23.54,0
2020-07-20 16:00:00.000+0000,46.98,false,Hvac,7,23.51,0
2020-07-20 15:45:00.000+0000,47.92,false,Hvac,7,23.8,0
2020-07-20 15:30:00.000+0000,49.14,false,Hvac,7,23.97,0
2020-07-20 15:15:00.000+0000,51.21,false,Hvac,7,24.22,0
2020-07-20 15:00:00.000+0000,54.28,false,Hvac,7,24.62,0
2020-07-20 14:45:00.000+0000,54.36,false,Hvac,7,24.86,0
2020-07-20 14:30:00.000+0000,53.7,false,Hvac,7,24.86,0
2020-07-20 14:15:00.000+0000,53.47,false,Hvac,7,24.83,0
2020-07-20 14:00:00.000+0000,53.39,false,Hvac,7,24.84,0
2020-07-20 13:45:00.000+0000,53.56,false,Hvac,7,24.86,0
2020-07-20 13:30:00.000+0000,53.41,false,Hvac,7,24.75,0
2020-07-20 13:15:00.000+0000,52.96,false,Hvac,7,24.69,0
2020-07-20 13:00:00.000+0000,52.83,false,Hvac,7,24.73,0
2020-07-20 12:45:00.000+0000,52.61,false,Hvac,7,24.73,0
2020-07-20 12:30:00.000+0000,52.41,false,Hvac,7,24.75,0
2020-07-20 12:15:00.000+0000,52.43,false,Hvac,7,24.7,0
2020-07-20 12:00:00.000+0000,52.69,false,Hvac,7,24.59,0
2020-07-20 11:45:00.000+0000,52.58,false,Hvac,7,24.41,0
2020-07-20 11:30:00.000+0000,51.98,false,Hvac,7,24.41,0
2020-07-20 11:15:00.000+0000,51.82,false,Hvac,7,24.46,0
2020-07-20 11:00:00.000+0000,51.83,false,Hvac,7,24.42,0
2020-07-20 10:45:00.000+0000,51.67,false,Hvac,7,24.32,0
2020-07-20 10:30:00.000+0000,51.26,false,Hvac,7,24.31,0
2020-07-20 10:15:00.000+0000,50.48,false,Hvac,7,24.34,0
2020-07-20 10:00:00.000+0000,49.7,false,Hvac,7,24.33,0
2020-07-20 09:45:00.000+0000,48.76,false,Hvac,7,24.26,0
2020-07-20 09:30:00.000+0000,47.72,false,Hvac,7,24.07,0
2020-07-20 09:15:00.000+0000,46.92,false,Hvac,7,23.94,0
2020-07-20 09:00:00.000+0000,46.24,false,Hvac,7,23.76,0
2020-07-20 08:45:00.000+0000,45.76,false,Hvac,7,23.72,0
2020-07-20 08:30:00.000+0000,47.91,false,Hvac,7,23.8,0
2020-07-20 08:15:00.000+0000,48.59,false,Hvac,7,23.69,0
2020-07-20 08:00:00.000+0000,47.8,false,Hvac,7,23.45,0
2020-07-20 07:45:00.000+0000,49.39,false,Hvac,7,23.59,0
2020-07-20 07:30:00.000+0000,48.03,false,Hvac,7,23.57,0
2020-07-20 07:15:00.000+0000,47.38,false,Hvac,7,23.27,0
2020-07-20 07:00:00.000+0000,46.63,false,Hvac,7,23.08,0
2020-07-20 06:45:00.000+0000,45.87,false,Hvac,7,22.75,0
2020-07-20 06:30:00.000+0000,44.91,false,Hvac,7,22.8,0
2020-07-20 06:15:00.000+0000,45.27,false,Hvac,7,22.92,0
2020-07-20 06:00:00.000+0000,46.02,false,Hvac,7,23.22,0
2020-07-19 17:45:00.000+0000,46.91,false,Hvac,7,22.36,0
2020-07-19 17:30:00.000+0000,48.33,false,Hvac,7,22.51,0
2020-07-19 17:15:00.000+0000,49.8,false,Hvac,7,22.55,0
2020-07-19 17:00:00.000+0000,52.13,false,Hvac,7,22.84,0
2020-07-19 16:45:00.000+0000,50.6,false,Hvac,7,23.41,0
2020-07-19 16:30:00.000+0000,50.5,false,Hvac,7,23.45,0
2020-07-19 16:15:00.000+0000,50.42,false,Hvac,7,23.41,0
2020-07-19 16:00:00.000+0000,49.74,false,Hvac,7,23.41,0
2020-07-19 15:45:00.000+0000,49.12,false,Hvac,7,23.46,0
2020-07-19 15:30:00.000+0000,48.65,false,Hvac,7,23.44,0
2020-07-19 15:15:00.000+0000,48,false,Hvac,7,23.28,0
2020-07-19 15:00:00.000+0000,48.27,false,Hvac,7,23.4,0
2020-07-19 14:45:00.000+0000,50.93,false,Hvac,7,23.86,0
2020-07-19 14:30:00.000+0000,53.2,false,Hvac,7,24.24,0
2020-07-19 14:15:00.000+0000,51.82,false,Hvac,7,24.07,0
2020-07-19 14:00:00.000+0000,51.19,false,Hvac,7,23.94,0
2020-07-19 13:45:00.000+0000,52.37,false,Hvac,7,23.87,0
2020-07-19 13:30:00.000+0000,50.54,false,Hvac,7,23.72,0
2020-07-19 13:15:00.000+0000,48.79,false,Hvac,7,23.45,0
2020-07-19 13:00:00.000+0000,49.22,false,Hvac,7,23.52,0
2020-07-19 12:45:00.000+0000,54.03,false,Hvac,7,23.95,0
2020-07-19 12:30:00.000+0000,49.83,false,Hvac,7,23.65,0
2020-07-19 12:15:00.000+0000,46.9,false,Hvac,7,23.34,0
2020-07-19 12:00:00.000+0000,47.68,false,Hvac,7,23.58,0
2020-07-19 11:45:00.000+0000,49.13,false,Hvac,7,23.92,0
2020-07-19 11:30:00.000+0000,51.12,false,Hvac,7,24.11,0
